start_time,end_time,transfer,bandwidth
0.0,1.0,656 KBytes,5.37 Mbits/sec
1.0,2.0,891 KBytes,7.30 Mbits/sec
2.0,3.0,1.43 MBytes,12.0 Mbits/sec
3.0,4.0,1.68 MBytes,14.1 Mbits/sec
4.0,5.0,1.49 MBytes,12.5 Mbits/sec
5.0,6.0,2.67 MBytes,22.4 Mbits/sec
6.0,7.0,2.42 MBytes,20.3 Mbits/sec
7.0,8.0,2.24 MBytes,18.8 Mbits/sec
8.0,9.0,1.99 MBytes,16.7 Mbits/sec
9.0,10.0,2.11 MBytes,17.7 Mbits/sec
10.0,11.0,2.24 MBytes,18.8 Mbits/sec
11.0,11.11,382 KBytes,29.6 Mbits/sec
0.0,11.11,20.2 MBytes,15.2 Mbits/sec
0.0,11.16,19.4 MBytes,14.6 Mbits/sec
