start_time,end_time,transfer,bandwidth
0.0,1.0,338 KBytes,2.77 Mbits/sec
1.0,2.0,573 KBytes,4.69 Mbits/sec
2.0,3.0,636 KBytes,5.21 Mbits/sec
3.0,4.0,827 KBytes,6.78 Mbits/sec
4.0,5.0,954 KBytes,7.82 Mbits/sec
5.0,6.0,1.30 MBytes,10.9 Mbits/sec
6.0,7.0,1.24 MBytes,10.4 Mbits/sec
7.0,8.0,1.74 MBytes,14.6 Mbits/sec
8.0,9.0,1.86 MBytes,15.6 Mbits/sec
9.0,10.0,1.80 MBytes,15.1 Mbits/sec
10.0,11.0,1.86 MBytes,15.6 Mbits/sec
11.0,12.0,1.62 MBytes,13.6 Mbits/sec
12.0,13.0,1.74 MBytes,14.6 Mbits/sec
13.0,14.0,2.17 MBytes,18.2 Mbits/sec
14.0,14.45,1.49 MBytes,28.0 Mbits/sec
0.0,14.45,20.1 MBytes,11.7 Mbits/sec
0.0,14.54,19.0 MBytes,11.0 Mbits/sec
