iteration,start_time,end_time,duration
1,2025-05-15T17:07:18.727171,2025-05-15T17:08:11.562421,52.84
2,2025-05-15T17:08:16.566253,2025-05-15T17:09:11.618212,55.05
3,2025-05-15T17:09:16.622256,2025-05-15T17:10:13.939033,57.32
4,2025-05-15T17:10:18.942316,2025-05-15T17:11:16.343227,57.4
5,2025-05-15T17:11:21.344136,2025-05-15T17:12:17.937540,56.59
6,2025-05-15T17:12:22.938535,2025-05-15T17:13:15.273854,52.34
7,2025-05-15T17:13:20.278295,2025-05-15T17:14:14.514648,54.24
8,2025-05-15T17:14:19.519490,2025-05-15T17:15:17.786729,58.27
9,2025-05-15T17:15:22.787217,2025-05-15T17:16:15.627542,52.84
10,2025-05-15T17:16:20.633012,2025-05-15T17:17:13.402479,52.77
11,2025-05-15T17:17:18.404070,2025-05-15T17:18:15.004372,56.6
12,2025-05-15T17:18:20.005663,2025-05-15T17:19:16.438017,56.43
13,2025-05-15T17:19:21.439921,2025-05-15T17:20:10.946914,49.51
14,2025-05-15T17:20:15.947157,2025-05-15T17:21:04.393973,48.45
15,2025-05-15T17:21:09.398274,2025-05-15T17:22:00.682007,51.28
16,2025-05-15T17:22:05.687268,2025-05-15T17:23:00.208655,54.52
17,2025-05-15T17:23:05.210555,2025-05-15T17:24:06.314456,61.1
18,2025-05-15T17:24:11.319460,2025-05-15T17:24:59.505226,48.19
19,2025-05-15T17:25:04.510192,2025-05-15T17:26:00.543668,56.03
20,2025-05-15T17:26:05.546295,2025-05-15T17:27:00.963884,55.42
