iteration,start_time,end_time,duration
1,2025-05-02T11:00:25.771770,2025-05-02T11:01:21.506825,55.74
2,2025-05-02T11:01:26.508167,2025-05-02T11:02:23.159866,56.65
3,2025-05-02T11:02:28.162266,2025-05-02T11:03:26.652307,58.49
4,2025-05-02T11:03:31.655937,2025-05-02T11:04:24.084992,52.43
5,2025-05-02T11:04:29.086360,2025-05-02T11:05:27.515179,58.43
6,2025-05-02T11:05:32.520190,2025-05-02T11:06:25.496774,52.98
7,2025-05-02T11:06:30.498238,2025-05-02T11:07:22.311003,51.81
8,2025-05-02T11:07:27.315960,2025-05-02T11:08:18.822740,51.51
9,2025-05-02T11:08:23.822961,2025-05-02T11:09:15.054783,51.23
10,2025-05-02T11:09:20.059469,2025-05-02T11:10:11.146234,51.09
11,2025-05-02T11:10:16.146482,2025-05-02T11:11:08.635344,52.49
12,2025-05-02T11:11:13.638251,2025-05-02T11:12:04.343319,50.71
13,2025-05-02T11:12:09.348277,2025-05-02T11:13:02.768234,53.42
14,2025-05-02T11:13:07.773172,2025-05-02T11:14:04.100633,56.33
15,2025-05-02T11:14:09.102407,2025-05-02T11:15:11.979179,62.88
16,2025-05-02T11:15:16.982363,2025-05-02T11:16:10.888874,53.91
17,2025-05-02T11:16:15.893015,2025-05-02T11:17:07.163554,51.27
18,2025-05-02T11:17:12.166241,2025-05-02T11:18:06.464624,54.3
19,2025-05-02T11:18:11.466279,2025-05-02T11:19:11.049150,59.58
20,2025-05-02T11:19:16.054238,2025-05-02T11:20:04.516765,48.46
