iteration,start_time,end_time,duration
1,2025-05-15T17:53:24.674719,2025-05-15T17:53:56.884676,32.21
2,2025-05-15T17:53:59.886240,2025-05-15T17:54:26.020903,26.13
3,2025-05-15T17:54:29.024028,2025-05-15T17:54:51.515504,22.49
4,2025-05-15T17:54:54.518253,2025-05-15T17:55:22.248439,27.73
5,2025-05-15T17:55:25.250397,2025-05-15T17:55:52.774461,27.52
6,2025-05-15T17:55:55.777779,2025-05-15T17:56:23.424365,27.65
7,2025-05-15T17:56:26.424599,2025-05-15T17:56:51.863366,25.44
8,2025-05-15T17:56:54.865014,2025-05-15T17:57:20.508711,25.64
9,2025-05-15T17:57:23.509097,2025-05-15T17:57:53.280729,29.77
10,2025-05-15T17:57:56.282458,2025-05-15T17:58:20.783080,24.5
11,2025-05-15T17:58:23.783839,2025-05-15T17:58:50.601194,26.82
12,2025-05-15T17:58:53.602257,2025-05-15T17:59:19.725365,26.12
13,2025-05-15T17:59:22.726255,2025-05-15T17:59:49.750617,27.02
14,2025-05-15T17:59:52.753876,2025-05-15T18:00:20.541839,27.79
15,2025-05-15T18:00:23.542254,2025-05-15T18:00:51.267747,27.73
16,2025-05-15T18:00:54.270375,2025-05-15T18:01:20.134792,25.86
17,2025-05-15T18:01:23.135276,2025-05-15T18:01:52.729674,29.59
18,2025-05-15T18:01:55.730584,2025-05-15T18:02:22.589879,26.86
19,2025-05-15T18:02:25.590263,2025-05-15T18:02:58.666509,33.08
20,2025-05-15T18:03:01.666928,2025-05-15T18:03:30.580861,28.91
