start_time,end_time,transfer,bandwidth
0.0,1.0,288 KBytes,2.36 Mbits/sec
1.0,2.0,452 KBytes,3.71 Mbits/sec
2.0,3.0,891 KBytes,7.30 Mbits/sec
3.0,4.0,1.12 MBytes,9.38 Mbits/sec
4.0,5.0,2.11 MBytes,17.7 Mbits/sec
5.0,6.0,2.67 MBytes,22.4 Mbits/sec
6.0,7.0,2.92 MBytes,24.5 Mbits/sec
7.0,8.0,2.05 MBytes,17.2 Mbits/sec
8.0,9.0,2.92 MBytes,24.5 Mbits/sec
9.0,10.0,2.05 MBytes,17.2 Mbits/sec
10.0,11.0,2.11 MBytes,17.7 Mbits/sec
11.0,11.37,700 KBytes,15.4 Mbits/sec
0.0,11.37,20.2 MBytes,14.9 Mbits/sec
0.0,11.45,18.5 MBytes,13.5 Mbits/sec
