start_time,end_time,transfer,bandwidth
0.0,1.0,607 KBytes,4.97 Mbits/sec
1.0,2.0,954 KBytes,7.82 Mbits/sec
2.0,3.0,1018 KBytes,8.34 Mbits/sec
3.0,4.0,1.24 MBytes,10.4 Mbits/sec
4.0,5.0,1.62 MBytes,13.6 Mbits/sec
5.0,6.0,1.49 MBytes,12.5 Mbits/sec
6.0,7.0,1.49 MBytes,12.5 Mbits/sec
7.0,8.0,2.05 MBytes,17.2 Mbits/sec
8.0,9.0,2.30 MBytes,19.3 Mbits/sec
9.0,10.0,2.55 MBytes,21.4 Mbits/sec
10.0,11.0,2.73 MBytes,22.9 Mbits/sec
11.0,11.87,2.17 MBytes,20.9 Mbits/sec
0.0,11.87,20.2 MBytes,14.2 Mbits/sec
0.0,11.93,19.5 MBytes,13.7 Mbits/sec
