iteration,start_time,end_time,duration
1,2025-05-15T16:45:38.528801,2025-05-15T16:46:39.759287,61.23
2,2025-05-15T16:46:44.763042,2025-05-15T16:47:34.186477,49.42
3,2025-05-15T16:47:39.190284,2025-05-15T16:48:38.535946,59.35
4,2025-05-15T16:48:43.538411,2025-05-15T16:49:42.517204,58.98
5,2025-05-15T16:49:47.520269,2025-05-15T16:50:40.859011,53.34
6,2025-05-15T16:50:45.862306,2025-05-15T16:51:38.849339,52.99
7,2025-05-15T16:51:43.854738,2025-05-15T16:52:42.546453,58.69
8,2025-05-15T16:52:47.550252,2025-05-15T16:53:48.546540,61.0
9,2025-05-15T16:53:53.550270,2025-05-15T16:54:46.645052,53.09
10,2025-05-15T16:54:51.645594,2025-05-15T16:55:46.965023,55.32
11,2025-05-15T16:55:51.966262,2025-05-15T16:56:52.783041,60.82
12,2025-05-15T16:56:57.783234,2025-05-15T16:57:52.614027,54.83
13,2025-05-15T16:57:57.614604,2025-05-15T16:58:51.139553,53.52
14,2025-05-15T16:58:56.141922,2025-05-15T16:59:58.889139,62.75
15,2025-05-15T17:00:03.894507,2025-05-15T17:01:00.625022,56.73
16,2025-05-15T17:01:05.630268,2025-05-15T17:02:01.090607,55.46
17,2025-05-15T17:02:06.094329,2025-05-15T17:03:00.789688,54.7
18,2025-05-15T17:03:05.794245,2025-05-15T17:03:58.881623,53.09
19,2025-05-15T17:04:03.886263,2025-05-15T17:04:58.727244,54.84
20,2025-05-15T17:05:03.730260,2025-05-15T17:05:56.407248,52.68
