iteration,start_time,end_time,duration
1,2025-05-01T13:00:16.645746,2025-05-01T13:00:42.966135,26.32
2,2025-05-01T13:00:45.966759,2025-05-01T13:01:10.444894,24.48
3,2025-05-01T13:01:13.448062,2025-05-01T13:01:34.992350,21.54
4,2025-05-01T13:01:37.995385,2025-05-01T13:02:01.309445,23.31
5,2025-05-01T13:02:04.310427,2025-05-01T13:02:34.865961,30.56
6,2025-05-01T13:02:37.866360,2025-05-01T13:03:06.034064,28.17
7,2025-05-01T13:03:09.034246,2025-05-01T13:03:39.978839,30.94
8,2025-05-01T13:03:42.979110,2025-05-01T13:04:11.671347,28.69
9,2025-05-01T13:04:14.674242,2025-05-01T13:04:43.263432,28.59
10,2025-05-01T13:04:46.266342,2025-05-01T13:05:16.481450,30.22
11,2025-05-01T13:05:19.481923,2025-05-01T13:05:46.094942,26.61
12,2025-05-01T13:05:49.096576,2025-05-01T13:06:18.675269,29.58
13,2025-05-01T13:06:21.678254,2025-05-01T13:06:47.332960,25.65
14,2025-05-01T13:06:50.334247,2025-05-01T13:07:18.057207,27.72
15,2025-05-01T13:07:21.058272,2025-05-01T13:07:44.231773,23.17
16,2025-05-01T13:07:47.234242,2025-05-01T13:08:14.235634,27.0
17,2025-05-01T13:08:17.240287,2025-05-01T13:08:47.350722,30.11
18,2025-05-01T13:08:50.354425,2025-05-01T13:09:17.255880,26.9
19,2025-05-01T13:09:20.258538,2025-05-01T13:09:50.221977,29.96
20,2025-05-01T13:09:53.223307,2025-05-01T13:10:19.176625,25.95
