iteration,start_time,end_time,duration
1,2025-05-02T11:27:29.956591,2025-05-02T11:28:04.924021,34.97
2,2025-05-02T11:28:09.926262,2025-05-02T11:28:46.051593,36.13
3,2025-05-02T11:28:51.054240,2025-05-02T11:29:22.299039,31.24
4,2025-05-02T11:29:27.302142,2025-05-02T11:29:59.167802,31.87
5,2025-05-02T11:30:04.170239,2025-05-02T11:30:40.330066,36.16
6,2025-05-02T11:30:45.334253,2025-05-02T11:31:21.792135,36.46
7,2025-05-02T11:31:26.797395,2025-05-02T11:32:02.691216,35.89
8,2025-05-02T11:32:07.694270,2025-05-02T11:32:36.929430,29.24
9,2025-05-02T11:32:41.934280,2025-05-02T11:33:14.047432,32.11
10,2025-05-02T11:33:19.050296,2025-05-02T11:33:53.572025,34.52
11,2025-05-02T11:33:58.574285,2025-05-02T11:34:26.069359,27.5
12,2025-05-02T11:34:31.069676,2025-05-02T11:35:01.253913,30.18
13,2025-05-02T11:35:06.258271,2025-05-02T11:35:33.091237,26.83
14,2025-05-02T11:35:38.092384,2025-05-02T11:36:11.457260,33.36
15,2025-05-02T11:36:16.462251,2025-05-02T11:36:51.804476,35.34
16,2025-05-02T11:36:56.804651,2025-05-02T11:37:32.800458,36.0
17,2025-05-02T11:37:37.802248,2025-05-02T11:38:14.369108,36.57
18,2025-05-02T11:38:19.374276,2025-05-02T11:38:47.023718,27.65
19,2025-05-02T11:38:52.026310,2025-05-02T11:39:26.017695,33.99
20,2025-05-02T11:39:31.022381,2025-05-02T11:40:04.659618,33.64
