start_time,end_time,transfer,bandwidth
0.0,1.0,3.82 MBytes,32.0 Mbits/sec
1.0,2.0,1.74 MBytes,14.6 Mbits/sec
2.0,3.0,891 KBytes,7.30 Mbits/sec
3.0,4.0,891 KBytes,7.30 Mbits/sec
4.0,5.0,445 KBytes,3.65 Mbits/sec
5.0,6.0,445 KBytes,3.65 Mbits/sec
6.0,7.0,445 KBytes,3.65 Mbits/sec
7.0,8.0,445 KBytes,3.65 Mbits/sec
8.0,9.0,891 KBytes,7.30 Mbits/sec
10.0,11.0,891 KBytes,7.30 Mbits/sec
11.0,12.0,445 KBytes,3.65 Mbits/sec
12.0,13.0,891 KBytes,7.30 Mbits/sec
13.0,14.0,445 KBytes,3.65 Mbits/sec
14.0,15.0,445 KBytes,3.65 Mbits/sec
15.0,16.0,1.30 MBytes,10.9 Mbits/sec
16.0,17.0,891 KBytes,7.30 Mbits/sec
17.0,18.0,891 KBytes,7.30 Mbits/sec
18.0,19.0,445 KBytes,3.65 Mbits/sec
19.0,20.0,445 KBytes,3.65 Mbits/sec
20.0,21.0,445 KBytes,3.65 Mbits/sec
21.0,22.0,445 KBytes,3.65 Mbits/sec
22.0,23.0,891 KBytes,7.30 Mbits/sec
23.0,24.0,445 KBytes,3.65 Mbits/sec
24.0,25.0,445 KBytes,3.65 Mbits/sec
25.0,26.0,445 KBytes,3.65 Mbits/sec
26.0,26.46,445 KBytes,7.92 Mbits/sec
0.0,26.46,20.3 MBytes,6.45 Mbits/sec
0.0,26.49,19.1 MBytes,6.06 Mbits/sec
