start_time,end_time,transfer,bandwidth
0.0,1.0,659 KBytes,5.40 Mbits/sec
1.0,2.0,891 KBytes,7.30 Mbits/sec
2.0,3.0,1.37 MBytes,11.5 Mbits/sec
3.0,4.0,1.55 MBytes,13.0 Mbits/sec
4.0,5.0,1.49 MBytes,12.5 Mbits/sec
5.0,6.0,1.68 MBytes,14.1 Mbits/sec
6.0,7.0,2.17 MBytes,18.2 Mbits/sec
7.0,8.0,2.17 MBytes,18.3 Mbits/sec
8.0,9.0,1.86 MBytes,15.6 Mbits/sec
9.0,10.0,2.11 MBytes,17.7 Mbits/sec
10.0,11.0,2.61 MBytes,21.9 Mbits/sec
11.0,11.94,1.74 MBytes,15.5 Mbits/sec
0.0,11.94,20.3 MBytes,14.2 Mbits/sec
0.0,11.99,19.2 MBytes,13.4 Mbits/sec
