ID,Interval,Transfer,Bitrate,Retr,Cwnd
13,76.00-77.00,1.86 MBytes,15.6 Mbits/sec,14,42.4 KBytes
7,77.00-78.00,1.24 MBytes,10.4 Mbits/sec,35,15.6 KBytes
9,77.00-78.00,2.30 MBytes,19.3 Mbits/sec,35,45.2 KBytes
11,77.00-78.00,2.24 MBytes,18.8 Mbits/sec,8,38.2 KBytes
13,77.00-78.00,954 KBytes,7.82 Mbits/sec,48,36.8 KBytes
7,78.00-79.00,1.24 MBytes,10.4 Mbits/sec,6,26.9 KBytes
9,78.00-79.00,1.49 MBytes,12.5 Mbits/sec,44,22.6 KBytes
11,78.00-79.00,1.68 MBytes,14.1 Mbits/sec,41,38.2 KBytes
13,78.00-79.00,2.17 MBytes,18.2 Mbits/sec,33,52.3 KBytes
7,79.00-80.00,1.86 MBytes,15.6 Mbits/sec,11,45.2 KBytes
9,79.00-80.00,1.49 MBytes,12.5 Mbits/sec,34,58.0 KBytes
11,79.00-80.00,2.86 MBytes,24.0 Mbits/sec,5,63.6 KBytes
13,79.00-80.00,2.17 MBytes,18.2 Mbits/sec,40,45.2 KBytes
7,80.00-81.00,1.55 MBytes,13.0 Mbits/sec,30,35.4 KBytes
9,80.00-81.00,4.97 MBytes,41.7 Mbits/sec,21,178 KBytes
11,80.00-81.00,1.68 MBytes,14.1 Mbits/sec,20,49.5 KBytes
13,80.00-81.00,1.24 MBytes,10.4 Mbits/sec,33,49.5 KBytes
7,81.00-82.00,1.24 MBytes,10.4 Mbits/sec,0,41.0 KBytes
9,81.00-82.00,3.98 MBytes,33.4 Mbits/sec,0,83.4 KBytes
11,81.00-82.00,1.68 MBytes,14.1 Mbits/sec,0,50.9 KBytes
13,81.00-82.00,1.55 MBytes,13.0 Mbits/sec,0,49.5 KBytes
7,82.00-83.00,1.24 MBytes,10.4 Mbits/sec,0,62.2 KBytes
9,82.00-83.00,2.49 MBytes,20.9 Mbits/sec,0,106 KBytes
11,82.00-83.00,1.68 MBytes,14.1 Mbits/sec,0,72.1 KBytes
13,82.00-83.00,1.86 MBytes,15.6 Mbits/sec,0,72.1 KBytes
7,83.00-84.00,1.24 MBytes,10.4 Mbits/sec,0,42.4 KBytes
