iteration,start_time,end_time,duration
1,2025-05-02T11:27:28.320313,2025-05-02T11:28:06.403842,38.08
2,2025-05-02T11:28:11.406276,2025-05-02T11:28:46.668027,35.26
3,2025-05-02T11:28:51.669085,2025-05-02T11:29:14.764884,23.1
4,2025-05-02T11:29:19.766247,2025-05-02T11:29:52.232152,32.47
5,2025-05-02T11:29:57.232725,2025-05-02T11:30:29.606336,32.37
6,2025-05-02T11:30:34.610252,2025-05-02T11:31:01.711464,27.1
7,2025-05-02T11:31:06.714284,2025-05-02T11:31:44.444870,37.73
8,2025-05-02T11:31:49.446293,2025-05-02T11:32:26.344555,36.9
9,2025-05-02T11:32:31.347222,2025-05-02T11:33:05.204601,33.86
10,2025-05-02T11:33:10.209656,2025-05-02T11:33:44.723012,34.51
11,2025-05-02T11:33:49.726273,2025-05-02T11:34:26.306383,36.58
12,2025-05-02T11:34:31.306926,2025-05-02T11:35:06.574936,35.27
13,2025-05-02T11:35:11.578287,2025-05-02T11:35:47.778093,36.2
14,2025-05-02T11:35:52.779191,2025-05-02T11:36:25.537979,32.76
15,2025-05-02T11:36:30.541190,2025-05-02T11:37:01.538090,31.0
16,2025-05-02T11:37:06.542266,2025-05-02T11:37:39.072098,32.53
17,2025-05-02T11:37:44.072485,2025-05-02T11:38:19.239488,35.17
18,2025-05-02T11:38:24.239726,2025-05-02T11:38:54.021775,29.78
19,2025-05-02T11:38:59.022434,2025-05-02T11:39:28.693233,29.67
20,2025-05-02T11:39:33.698243,2025-05-02T11:40:07.052145,33.35
