iteration,start_time,end_time,duration
1,2025-05-02T11:50:13.436558,2025-05-02T11:50:46.723590,33.29
2,2025-05-02T11:50:51.729018,2025-05-02T11:51:26.470497,34.74
3,2025-05-02T11:51:31.474248,2025-05-02T11:52:07.381889,35.91
4,2025-05-02T11:52:12.386220,2025-05-02T11:52:49.456953,37.07
5,2025-05-02T11:52:54.461852,2025-05-02T11:53:29.121917,34.66
6,2025-05-02T11:53:34.126239,2025-05-02T11:54:06.833497,32.71
7,2025-05-02T11:54:11.835865,2025-05-02T11:54:44.625210,32.79
8,2025-05-02T11:54:49.625413,2025-05-02T11:55:25.546770,35.92
9,2025-05-02T11:55:30.550291,2025-05-02T11:56:04.745069,34.19
10,2025-05-02T11:56:09.746263,2025-05-02T11:56:46.453543,36.71
11,2025-05-02T11:56:51.458344,2025-05-02T11:57:27.052295,35.59
12,2025-05-02T11:57:32.054272,2025-05-02T11:58:04.184906,32.13
13,2025-05-02T11:58:09.186262,2025-05-02T11:58:44.656405,35.47
14,2025-05-02T11:58:49.660475,2025-05-02T11:59:28.702381,39.04
15,2025-05-02T11:59:33.704206,2025-05-02T12:00:07.824127,34.12
16,2025-05-02T12:00:12.826303,2025-05-02T12:00:51.917751,39.09
17,2025-05-02T12:00:56.922264,2025-05-02T12:01:35.641508,38.72
18,2025-05-02T12:01:40.642262,2025-05-02T12:02:12.161987,31.52
19,2025-05-02T12:02:17.166392,2025-05-02T12:02:49.615665,32.45
20,2025-05-02T12:02:54.616959,2025-05-02T12:03:21.333912,26.72
