iteration,start_time,end_time,duration
1,2025-05-01T12:47:10.540482,2025-05-01T12:47:28.366749,17.83
2,2025-05-01T12:47:31.370129,2025-05-01T12:47:50.170393,18.8
3,2025-05-01T12:47:53.173360,2025-05-01T12:48:10.299531,17.13
4,2025-05-01T12:48:13.302381,2025-05-01T12:48:33.562386,20.26
5,2025-05-01T12:48:36.566352,2025-05-01T12:48:53.507993,16.94
6,2025-05-01T12:48:56.510286,2025-05-01T12:49:14.282292,17.77
7,2025-05-01T12:49:17.285687,2025-05-01T12:49:34.310799,17.03
8,2025-05-01T12:49:37.312418,2025-05-01T12:49:55.765657,18.45
9,2025-05-01T12:49:58.766298,2025-05-01T12:50:16.016202,17.25
10,2025-05-01T12:50:19.018294,2025-05-01T12:50:36.281351,17.26
11,2025-05-01T12:50:39.284796,2025-05-01T12:50:56.602900,17.32
12,2025-05-01T12:50:59.604288,2025-05-01T12:51:16.514897,16.91
13,2025-05-01T12:51:19.515173,2025-05-01T12:51:37.372050,17.86
14,2025-05-01T12:51:40.374642,2025-05-01T12:51:59.767601,19.39
15,2025-05-01T12:52:02.767771,2025-05-01T12:52:20.968261,18.2
16,2025-05-01T12:52:23.968466,2025-05-01T12:52:43.771951,19.8
17,2025-05-01T12:52:46.774903,2025-05-01T12:53:04.238878,17.46
18,2025-05-01T12:53:07.242433,2025-05-01T12:53:23.689916,16.45
19,2025-05-01T12:53:26.690235,2025-05-01T12:53:42.877163,16.19
20,2025-05-01T12:53:45.877691,2025-05-01T12:54:02.033297,16.16
