iteration,start_time,end_time,duration
1,2025-05-01T15:51:49.761144,2025-05-01T15:52:41.722908,51.96
2,2025-05-01T15:52:46.728009,2025-05-01T15:53:43.169291,56.44
3,2025-05-01T15:53:48.174268,2025-05-01T15:54:39.995462,51.82
4,2025-05-01T15:54:44.998269,2025-05-01T15:55:40.139192,55.14
5,2025-05-01T15:55:45.140649,2025-05-01T15:56:35.892842,50.75
6,2025-05-01T15:56:40.895119,2025-05-01T15:57:32.141716,51.25
7,2025-05-01T15:57:37.146258,2025-05-01T15:58:31.824089,54.68
8,2025-05-01T15:58:36.824559,2025-05-01T15:59:38.478805,61.65
9,2025-05-01T15:59:43.479104,2025-05-01T16:00:38.395389,54.92
10,2025-05-01T16:00:43.400652,2025-05-01T16:01:40.019861,56.62
11,2025-05-01T16:01:45.025071,2025-05-01T16:02:42.235359,57.21
12,2025-05-01T16:02:47.238470,2025-05-01T16:03:38.043945,50.81
13,2025-05-01T16:03:43.046271,2025-05-01T16:04:31.137311,48.09
14,2025-05-01T16:04:36.137521,2025-05-01T16:05:27.029032,50.89
15,2025-05-01T16:05:32.030335,2025-05-01T16:06:22.055751,50.03
16,2025-05-01T16:06:27.058251,2025-05-01T16:07:21.136589,54.08
17,2025-05-01T16:07:26.136795,2025-05-01T16:08:25.801200,59.66
18,2025-05-01T16:08:30.806261,2025-05-01T16:09:30.182732,59.38
19,2025-05-01T16:09:35.186446,2025-05-01T16:10:24.043962,48.86
20,2025-05-01T16:10:29.047765,2025-05-01T16:11:24.151998,55.1
