iteration,start_time,end_time,duration
1,2025-05-01T11:26:06.072964,2025-05-01T11:26:33.547163,27.47
2,2025-05-01T11:26:36.547640,2025-05-01T11:27:06.130337,29.58
3,2025-05-01T11:27:09.133832,2025-05-01T11:27:34.801035,25.67
4,2025-05-01T11:27:37.804152,2025-05-01T11:28:04.140014,26.34
5,2025-05-01T11:28:07.142263,2025-05-01T11:28:37.139132,30.0
6,2025-05-01T11:28:40.140604,2025-05-01T11:29:12.521228,32.38
7,2025-05-01T11:29:15.521652,2025-05-01T11:29:46.073907,30.55
8,2025-05-01T11:29:49.074306,2025-05-01T11:30:19.045564,29.97
9,2025-05-01T11:30:22.046440,2025-05-01T11:30:52.774516,30.73
10,2025-05-01T11:30:55.774919,2025-05-01T11:31:23.625070,27.85
11,2025-05-01T11:31:26.625925,2025-05-01T11:31:50.048568,23.42
12,2025-05-01T11:31:53.048769,2025-05-01T11:32:20.482658,27.43
13,2025-05-01T11:32:23.482804,2025-05-01T11:32:51.579966,28.1
14,2025-05-01T11:32:54.580491,2025-05-01T11:33:21.271593,26.69
15,2025-05-01T11:33:24.272265,2025-05-01T11:33:48.690772,24.42
16,2025-05-01T11:33:51.690968,2025-05-01T11:34:20.451885,28.76
17,2025-05-01T11:34:23.452215,2025-05-01T11:34:49.668903,26.22
18,2025-05-01T11:34:52.670269,2025-05-01T11:35:18.118446,25.45
19,2025-05-01T11:35:21.121616,2025-05-01T11:35:44.222658,23.1
20,2025-05-01T11:35:47.224389,2025-05-01T11:35:56.484596,9.26
