device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,21.61066666666666,14.941995153473346,18.092200000000002
flow_2,24.438333333333336,15.229684975767366,20.118399999999998
ALL_DEVICES,23.024499999999996,15.085840064620356,19.1053
