device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,23.627499999999998,15.893923189110353,18.549421875
flow_2,21.234895833333333,14.37559437166424,18.404062500000002
ALL_DEVICES,22.431197916666665,15.134758780387298,18.4767421875
