flow,avg_bw_before,avg_bw_during,avg_bw_after
flow1,25.233333333333334,15.653571428571428,18.652672413793105
flow2,22.1375,15.02125,19.632758620689657
flow3,22.8125,15.712821428571429,20.268103448275866
flow4,22.587500000000002,16.83019748653501,21.293965517241386
flow5,24.208333333333332,14.51525,17.94672413793103
flow6,22.25,15.014750000000001,16.681724137931027
flow7,22.8625,14.96975,19.377672413793107
flow8,21.5625,14.724089285714285,17.840172413793105
