device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,24.91541666666667,15.917670565302144,18.910562499999997
flow_2,19.089375,14.07606413994169,17.628187500000003
ALL_DEVICES,22.002395833333335,14.996867352621917,18.269375
