device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,24.276041666666668,15.662443438914025,17.705416666666665
flow_2,22.764583333333334,15.041626506024096,22.535416666666666
ALL_DEVICES,23.520312500000003,15.35203497246906,20.120416666666664
