device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,22.4815625,15.641931166347991,17.925454545454542
flow_2,21.007083333333334,15.96938026013772,21.167727272727276
ALL_DEVICES,21.74432291666667,15.805655713242857,19.54659090909091
