device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,23.565294117647067,15.055654545454546,20.869439655172418
flow_2,21.245588235294115,15.128354545454547,17.648232758620686
ALL_DEVICES,22.40544117647059,15.092004545454547,19.258836206896554
