device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,21.365848214285716,16.776267361111113,19.756470588235295
flow_2,20.81392857142857,16.63301476976542,17.993529411764705
ALL_DEVICES,21.08988839285714,16.704641065438267,18.875
