device,avg_bw_before,avg_bw_during,avg_bw_after
flow_1,25.724999999999998,15.494698340874812,17.275000000000002
flow_2,20.7375,14.783802710843373,23.729166666666668
ALL_DEVICES,23.23125,15.139250525859094,20.502083333333335
