iteration,start_time,end_time,duration
1,2025-05-15T17:07:18.012362,2025-05-15T17:08:16.650508,58.64
2,2025-05-15T17:08:21.651775,2025-05-15T17:09:18.600046,56.95
3,2025-05-15T17:09:23.602276,2025-05-15T17:10:18.175483,54.57
4,2025-05-15T17:10:23.178265,2025-05-15T17:11:22.107537,58.93
5,2025-05-15T17:11:27.110265,2025-05-15T17:12:21.689169,54.58
6,2025-05-15T17:12:26.690550,2025-05-15T17:13:21.935652,55.25
7,2025-05-15T17:13:26.936288,2025-05-15T17:14:25.623587,58.69
8,2025-05-15T17:14:30.626300,2025-05-15T17:15:31.472734,60.85
9,2025-05-15T17:15:36.476097,2025-05-15T17:16:29.553323,53.08
10,2025-05-15T17:16:34.558250,2025-05-15T17:17:28.988608,54.43
11,2025-05-15T17:17:33.992774,2025-05-15T17:18:26.333219,52.34
12,2025-05-15T17:18:31.338617,2025-05-15T17:19:36.028360,64.69
13,2025-05-15T17:19:41.028687,2025-05-15T17:20:35.406961,54.38
14,2025-05-15T17:20:40.407327,2025-05-15T17:21:31.614605,51.21
15,2025-05-15T17:21:36.618368,2025-05-15T17:22:27.738780,51.12
16,2025-05-15T17:22:32.742255,2025-05-15T17:23:24.039497,51.3
17,2025-05-15T17:23:29.042257,2025-05-15T17:24:18.529027,49.49
18,2025-05-15T17:24:23.530249,2025-05-15T17:25:17.264506,53.73
19,2025-05-15T17:25:22.266252,2025-05-15T17:26:16.435950,54.17
20,2025-05-15T17:26:21.438352,2025-05-15T17:27:17.662403,56.22
