start_time,end_time,transfer,bandwidth
0.0,1.0,1.01 MBytes,8.46 Mbits/sec
1.0,2.0,1.12 MBytes,9.38 Mbits/sec
2.0,3.0,1018 KBytes,8.34 Mbits/sec
3.0,4.0,764 KBytes,6.26 Mbits/sec
4.0,5.0,764 KBytes,6.26 Mbits/sec
5.0,6.0,891 KBytes,7.30 Mbits/sec
6.0,7.0,1.12 MBytes,9.38 Mbits/sec
7.0,8.0,764 KBytes,6.26 Mbits/sec
8.0,9.0,1.86 MBytes,15.6 Mbits/sec
9.0,10.0,2.67 MBytes,22.4 Mbits/sec
10.0,11.0,2.42 MBytes,20.3 Mbits/sec
11.0,12.0,1.86 MBytes,15.6 Mbits/sec
12.0,13.0,1.86 MBytes,15.6 Mbits/sec
13.0,14.0,1.86 MBytes,15.6 Mbits/sec
14.0,14.04,191 KBytes,39.2 Mbits/sec
0.0,14.04,20.1 MBytes,12.0 Mbits/sec
0.0,14.06,19.7 MBytes,11.7 Mbits/sec
