iteration,start_time,end_time,duration
1,2025-05-15T15:54:05.780859,2025-05-15T15:54:36.232664,30.45
2,2025-05-15T15:54:41.234267,2025-05-15T15:55:14.797517,33.56
3,2025-05-15T15:55:19.802800,2025-05-15T15:55:52.930765,33.13
4,2025-05-15T15:55:57.934249,2025-05-15T15:56:31.991408,34.06
5,2025-05-15T15:56:36.994351,2025-05-15T15:57:07.441555,30.45
6,2025-05-15T15:57:12.446278,2025-05-15T15:57:41.767466,29.32
7,2025-05-15T15:57:46.770257,2025-05-15T15:58:18.215741,31.45
8,2025-05-15T15:58:23.222487,2025-05-15T15:58:52.820014,29.6
9,2025-05-15T15:58:57.822468,2025-05-15T15:59:26.357860,28.54
10,2025-05-15T15:59:31.358316,2025-05-15T15:59:59.723300,28.36
11,2025-05-15T16:00:04.726265,2025-05-15T16:00:39.271688,34.55
12,2025-05-15T16:00:44.274264,2025-05-15T16:01:15.990273,31.72
13,2025-05-15T16:01:20.990423,2025-05-15T16:01:54.360884,33.37
14,2025-05-15T16:01:59.362481,2025-05-15T16:02:29.398209,30.04
15,2025-05-15T16:02:34.402270,2025-05-15T16:03:04.499079,30.1
16,2025-05-15T16:03:09.500109,2025-05-15T16:03:41.286967,31.79
17,2025-05-15T16:03:46.290238,2025-05-15T16:04:20.611534,34.32
18,2025-05-15T16:04:25.614268,2025-05-15T16:04:59.260294,33.65
19,2025-05-15T16:05:04.262283,2025-05-15T16:05:37.421837,33.16
20,2025-05-15T16:05:42.422416,2025-05-15T16:06:12.857961,30.44
