start_time,end_time,transfer,bandwidth
0.0,1.0,1.04 MBytes,8.69 Mbits/sec
1.0,2.0,1.24 MBytes,10.4 Mbits/sec
2.0,3.0,764 KBytes,6.26 Mbits/sec
3.0,4.0,891 KBytes,7.30 Mbits/sec
4.0,5.0,1.24 MBytes,10.4 Mbits/sec
5.0,6.0,891 KBytes,7.30 Mbits/sec
6.0,7.0,891 KBytes,7.30 Mbits/sec
7.0,8.0,891 KBytes,7.30 Mbits/sec
8.0,9.0,1018 KBytes,8.34 Mbits/sec
9.0,10.0,1.24 MBytes,10.4 Mbits/sec
10.0,11.0,891 KBytes,7.30 Mbits/sec
11.0,12.0,891 KBytes,7.30 Mbits/sec
12.0,13.0,636 KBytes,5.21 Mbits/sec
13.0,14.0,764 KBytes,6.25 Mbits/sec
14.0,15.0,891 KBytes,7.30 Mbits/sec
15.0,16.0,1018 KBytes,8.34 Mbits/sec
16.0,17.0,891 KBytes,7.30 Mbits/sec
17.0,18.0,1018 KBytes,8.34 Mbits/sec
18.0,19.0,891 KBytes,7.30 Mbits/sec
19.0,20.0,891 KBytes,7.30 Mbits/sec
20.0,21.0,764 KBytes,6.26 Mbits/sec
21.0,21.65,764 KBytes,9.67 Mbits/sec
0.0,21.65,20.1 MBytes,7.77 Mbits/sec
0.0,21.67,19.7 MBytes,7.64 Mbits/sec
