iteration,start_time,end_time,duration
1,2025-05-15T16:18:10.237373,2025-05-15T16:18:41.996275,31.76
2,2025-05-15T16:18:46.998248,2025-05-15T16:19:18.971072,31.97
3,2025-05-15T16:19:23.975012,2025-05-15T16:19:56.935486,32.96
4,2025-05-15T16:20:01.940793,2025-05-15T16:20:35.756257,33.82
5,2025-05-15T16:20:40.761625,2025-05-15T16:21:15.169918,34.41
6,2025-05-15T16:21:20.174282,2025-05-15T16:21:54.909960,34.74
7,2025-05-15T16:21:59.914260,2025-05-15T16:22:28.429581,28.52
8,2025-05-15T16:22:33.434405,2025-05-15T16:23:07.371614,33.94
9,2025-05-15T16:23:12.374275,2025-05-15T16:23:51.227037,38.85
10,2025-05-15T16:23:56.228984,2025-05-15T16:24:29.093889,32.86
11,2025-05-15T16:24:34.094245,2025-05-15T16:25:07.715395,33.62
12,2025-05-15T16:25:12.717108,2025-05-15T16:25:46.551395,33.83
13,2025-05-15T16:25:51.554285,2025-05-15T16:26:21.771944,30.22
14,2025-05-15T16:26:26.776131,2025-05-15T16:27:01.237969,34.46
15,2025-05-15T16:27:06.239984,2025-05-15T16:27:39.017749,32.78
16,2025-05-15T16:27:44.022215,2025-05-15T16:28:18.977495,34.96
17,2025-05-15T16:28:23.977671,2025-05-15T16:28:58.602406,34.62
18,2025-05-15T16:29:03.603496,2025-05-15T16:29:34.828425,31.22
19,2025-05-15T16:29:39.830255,2025-05-15T16:30:11.155790,31.33
20,2025-05-15T16:30:16.158314,2025-05-15T16:30:47.011069,30.85
