start_time,end_time,transfer,bandwidth
0.0,1.0,1.09 MBytes,9.15 Mbits/sec
1.0,2.0,2.55 MBytes,21.4 Mbits/sec
2.0,3.0,3.85 MBytes,32.3 Mbits/sec
3.0,4.0,2.73 MBytes,22.9 Mbits/sec
4.0,5.0,2.05 MBytes,17.2 Mbits/sec
5.0,6.0,700 KBytes,5.74 Mbits/sec
6.0,7.0,1.37 MBytes,11.5 Mbits/sec
7.0,8.0,700 KBytes,5.73 Mbits/sec
8.0,9.0,700 KBytes,5.73 Mbits/sec
9.0,10.0,700 KBytes,5.73 Mbits/sec
10.0,11.0,1.37 MBytes,11.5 Mbits/sec
11.0,12.0,700 KBytes,5.73 Mbits/sec
12.0,13.0,700 KBytes,5.73 Mbits/sec
13.0,13.86,1.37 MBytes,13.3 Mbits/sec
0.0,13.86,20.5 MBytes,12.4 Mbits/sec
0.0,13.9,18.5 MBytes,11.2 Mbits/sec
