iteration,start_time,end_time,duration
1,2025-05-01T11:26:04.525227,2025-05-01T11:26:34.309875,29.78
2,2025-05-01T11:26:37.310272,2025-05-01T11:27:05.041073,27.73
3,2025-05-01T11:27:08.042251,2025-05-01T11:27:38.336907,30.29
4,2025-05-01T11:27:41.338312,2025-05-01T11:28:10.206175,28.87
5,2025-05-01T11:28:13.206401,2025-05-01T11:28:41.310287,28.1
6,2025-05-01T11:28:44.312625,2025-05-01T11:29:16.601780,32.29
7,2025-05-01T11:29:19.602344,2025-05-01T11:29:49.334201,29.73
8,2025-05-01T11:29:52.336403,2025-05-01T11:30:23.483148,31.15
9,2025-05-01T11:30:26.486255,2025-05-01T11:30:54.728565,28.24
10,2025-05-01T11:30:57.730312,2025-05-01T11:31:26.157504,28.43
11,2025-05-01T11:31:29.160513,2025-05-01T11:31:56.560165,27.4
12,2025-05-01T11:31:59.562241,2025-05-01T11:32:28.510932,28.95
13,2025-05-01T11:32:31.513273,2025-05-01T11:32:57.430149,25.92
14,2025-05-01T11:33:00.431813,2025-05-01T11:33:27.959740,27.53
15,2025-05-01T11:33:30.962853,2025-05-01T11:33:57.183671,26.22
16,2025-05-01T11:34:00.186256,2025-05-01T11:34:22.722516,22.54
17,2025-05-01T11:34:25.723014,2025-05-01T11:34:52.391032,26.67
18,2025-05-01T11:34:55.394211,2025-05-01T11:35:20.285058,24.89
19,2025-05-01T11:35:23.286262,2025-05-01T11:35:50.961162,27.67
20,2025-05-01T11:35:53.962063,2025-05-01T11:36:18.288793,24.33
