iteration,start_time,end_time,duration
1,2025-04-18T11:26:43.440693,2025-04-18T11:30:24.910965,221.47
2,2025-04-18T11:30:44.930370,2025-04-18T11:34:36.748784,231.82
3,2025-04-18T11:34:56.767744,2025-04-18T11:38:46.664300,229.9
4,2025-04-18T11:39:06.664570,2025-04-18T11:43:01.297392,234.63
