start_time,end_time,transfer,bandwidth
0.0,1.0,656 KBytes,5.37 Mbits/sec
1.0,2.0,891 KBytes,7.30 Mbits/sec
2.0,3.0,1.06 MBytes,8.86 Mbits/sec
3.0,4.0,1.24 MBytes,10.4 Mbits/sec
4.0,5.0,1.49 MBytes,12.5 Mbits/sec
5.0,6.0,1.93 MBytes,16.2 Mbits/sec
6.0,7.0,3.11 MBytes,26.1 Mbits/sec
7.0,8.0,2.80 MBytes,23.5 Mbits/sec
8.0,9.0,2.49 MBytes,20.9 Mbits/sec
9.0,10.0,2.98 MBytes,25.0 Mbits/sec
10.0,10.57,1.62 MBytes,23.9 Mbits/sec
0.0,10.57,20.2 MBytes,16.0 Mbits/sec
0.0,10.63,19.3 MBytes,15.2 Mbits/sec
