iteration,start_time,end_time,duration
1,2025-05-15T17:41:56.380312,2025-05-15T17:42:29.512164,33.13
2,2025-05-15T17:42:32.514271,2025-05-15T17:43:00.010799,27.5
3,2025-05-15T17:43:03.014233,2025-05-15T17:43:26.841185,23.83
4,2025-05-15T17:43:29.842274,2025-05-15T17:44:02.840880,33.0
5,2025-05-15T17:44:05.841090,2025-05-15T17:44:30.917216,25.08
6,2025-05-15T17:44:33.918261,2025-05-15T17:44:58.394646,24.48
7,2025-05-15T17:45:01.394930,2025-05-15T17:45:27.479020,26.08
8,2025-05-15T17:45:30.482055,2025-05-15T17:45:54.223143,23.74
9,2025-05-15T17:45:57.226267,2025-05-15T17:46:26.774798,29.55
10,2025-05-15T17:46:29.774999,2025-05-15T17:46:56.317178,26.54
11,2025-05-15T17:46:59.318420,2025-05-15T17:47:25.787080,26.47
12,2025-05-15T17:47:28.790041,2025-05-15T17:47:54.751077,25.96
13,2025-05-15T17:47:57.754132,2025-05-15T17:48:29.105791,31.35
14,2025-05-15T17:48:32.106284,2025-05-15T17:48:58.693311,26.59
15,2025-05-15T17:49:01.693596,2025-05-15T17:49:29.297597,27.6
16,2025-05-15T17:49:32.298279,2025-05-15T17:50:00.391382,28.09
17,2025-05-15T17:50:03.394286,2025-05-15T17:50:31.174775,27.78
18,2025-05-15T17:50:34.175184,2025-05-15T17:51:04.331900,30.16
19,2025-05-15T17:51:07.334263,2025-05-15T17:51:36.264042,28.93
20,2025-05-15T17:51:39.266289,2025-05-15T17:52:05.840729,26.57
