iteration,start_time,end_time,duration
1,2025-05-15T17:41:55.930564,2025-05-15T17:42:22.504594,26.57
2,2025-05-15T17:42:25.506246,2025-05-15T17:42:54.056872,28.55
3,2025-05-15T17:42:57.057042,2025-05-15T17:43:23.929865,26.87
4,2025-05-15T17:43:26.930027,2025-05-15T17:43:53.680673,26.75
5,2025-05-15T17:43:56.680883,2025-05-15T17:44:26.907914,30.23
6,2025-05-15T17:44:29.908365,2025-05-15T17:44:58.614095,28.71
7,2025-05-15T17:45:01.614248,2025-05-15T17:45:32.036767,30.42
8,2025-05-15T17:45:35.039623,2025-05-15T17:46:03.267961,28.23
9,2025-05-15T17:46:06.269720,2025-05-15T17:46:36.071176,29.8
10,2025-05-15T17:46:39.072716,2025-05-15T17:47:06.915579,27.84
11,2025-05-15T17:47:09.917059,2025-05-15T17:47:37.065339,27.15
12,2025-05-15T17:47:40.066288,2025-05-15T17:48:06.939029,26.87
13,2025-05-15T17:48:09.942557,2025-05-15T17:48:35.942328,26.0
14,2025-05-15T17:48:38.942554,2025-05-15T17:49:06.662508,27.72
15,2025-05-15T17:49:09.665700,2025-05-15T17:49:36.684916,27.02
16,2025-05-15T17:49:39.686316,2025-05-15T17:50:06.033110,26.35
17,2025-05-15T17:50:09.034253,2025-05-15T17:50:33.976001,24.94
18,2025-05-15T17:50:36.977682,2025-05-15T17:51:05.980702,29.0
19,2025-05-15T17:51:08.982270,2025-05-15T17:51:36.932813,27.95
20,2025-05-15T17:51:39.934249,2025-05-15T17:52:06.644425,26.71
