iteration,start_time,end_time,duration
1,2025-05-01T15:29:06.895811,2025-05-01T15:29:58.176578,51.28
2,2025-05-01T15:30:03.178276,2025-05-01T15:30:58.032973,54.85
3,2025-05-01T15:31:03.034326,2025-05-01T15:31:54.079369,51.05
4,2025-05-01T15:31:59.079561,2025-05-01T15:32:54.939993,55.86
5,2025-05-01T15:32:59.942237,2025-05-01T15:33:53.108601,53.17
6,2025-05-01T15:33:58.110338,2025-05-01T15:34:56.669803,58.56
7,2025-05-01T15:35:01.674305,2025-05-01T15:35:55.066209,53.39
8,2025-05-01T15:36:00.071155,2025-05-01T15:36:55.830355,55.76
9,2025-05-01T15:37:00.832018,2025-05-01T15:37:55.583337,54.75
10,2025-05-01T15:38:00.586339,2025-05-01T15:38:52.570609,51.98
11,2025-05-01T15:38:57.572479,2025-05-01T15:39:54.577266,57.0
12,2025-05-01T15:39:59.577946,2025-05-01T15:41:01.302142,61.72
13,2025-05-01T15:41:06.306259,2025-05-01T15:42:00.849110,54.54
14,2025-05-01T15:42:05.850236,2025-05-01T15:42:59.719668,53.87
15,2025-05-01T15:43:04.722254,2025-05-01T15:43:19.729659,15.01
16,2025-05-01T15:43:24.734295,2025-05-01T15:44:22.275823,57.54
17,2025-05-01T15:44:27.278211,2025-05-01T15:45:22.877549,55.6
18,2025-05-01T15:45:27.882241,2025-05-01T15:46:16.775642,48.89
19,2025-05-01T15:46:21.780788,2025-05-01T15:47:14.333571,52.55
20,2025-05-01T15:47:19.335779,2025-05-01T15:48:12.997239,53.66
