iteration,start_time,end_time,duration
1,2025-05-15T15:39:55.255638,2025-05-15T15:40:10.740930,15.49
2,2025-05-15T15:40:13.742245,2025-05-15T15:40:30.653174,16.91
3,2025-05-15T15:40:33.653983,2025-05-15T15:40:50.224072,16.57
4,2025-05-15T15:40:53.227563,2025-05-15T15:41:11.487840,18.26
5,2025-05-15T15:41:14.488141,2025-05-15T15:41:33.121899,18.63
6,2025-05-15T15:41:36.122245,2025-05-15T15:41:53.738784,17.62
7,2025-05-15T15:41:56.739362,2025-05-15T15:42:10.683729,13.94
8,2025-05-15T15:42:13.684792,2025-05-15T15:42:30.396540,16.71
9,2025-05-15T15:42:33.398292,2025-05-15T15:42:49.322601,15.92
10,2025-05-15T15:42:52.322842,2025-05-15T15:43:09.396452,17.07
11,2025-05-15T15:43:12.398240,2025-05-15T15:43:27.673729,15.28
12,2025-05-15T15:43:30.674263,2025-05-15T15:43:47.578781,16.9
13,2025-05-15T15:43:50.581893,2025-05-15T15:44:07.268997,16.69
14,2025-05-15T15:44:10.270869,2025-05-15T15:44:27.834398,17.56
15,2025-05-15T15:44:30.834559,2025-05-15T15:44:50.343759,19.51
16,2025-05-15T15:44:53.346642,2025-05-15T15:45:10.321993,16.98
17,2025-05-15T15:45:13.322155,2025-05-15T15:45:32.625329,19.3
18,2025-05-15T15:45:35.628582,2025-05-15T15:45:50.303650,14.68
19,2025-05-15T15:45:53.306262,2025-05-15T15:46:07.929956,14.62
20,2025-05-15T15:46:10.930745,2025-05-15T15:46:26.100574,15.17
