iteration,start_time,end_time,duration
1,2025-05-15T17:53:25.131697,2025-05-15T17:53:51.335443,26.2
2,2025-05-15T17:53:54.338291,2025-05-15T17:54:18.610804,24.27
3,2025-05-15T17:54:21.611354,2025-05-15T17:54:48.079468,26.47
4,2025-05-15T17:54:51.079902,2025-05-15T17:55:18.830778,27.75
5,2025-05-15T17:55:21.831853,2025-05-15T17:55:48.598767,26.77
6,2025-05-15T17:55:51.601856,2025-05-15T17:56:21.623250,30.02
7,2025-05-15T17:56:24.623923,2025-05-15T17:56:52.911785,28.29
8,2025-05-15T17:56:55.914662,2025-05-15T17:57:19.083125,23.17
9,2025-05-15T17:57:22.086343,2025-05-15T17:57:49.601179,27.51
10,2025-05-15T17:57:52.602279,2025-05-15T17:58:23.091387,30.49
11,2025-05-15T17:58:26.094384,2025-05-15T17:58:54.933025,28.84
12,2025-05-15T17:58:57.934297,2025-05-15T17:59:25.574049,27.64
13,2025-05-15T17:59:28.576352,2025-05-15T17:59:55.705252,27.13
14,2025-05-15T17:59:58.706266,2025-05-15T18:00:28.504023,29.8
15,2025-05-15T18:00:31.506249,2025-05-15T18:00:56.777407,25.27
16,2025-05-15T18:00:59.778261,2025-05-15T18:01:24.287511,24.51
17,2025-05-15T18:01:27.289586,2025-05-15T18:01:52.078179,24.79
18,2025-05-15T18:01:55.078427,2025-05-15T18:02:22.454371,27.38
19,2025-05-15T18:02:25.457802,2025-05-15T18:02:54.255497,28.8
20,2025-05-15T18:02:57.256880,2025-05-15T18:03:20.169639,22.91
