iteration,start_time,end_time,duration
1,2025-05-15T15:54:05.351638,2025-05-15T15:54:38.265796,32.91
2,2025-05-15T15:54:43.267170,2025-05-15T15:55:15.439457,32.17
3,2025-05-15T15:55:20.439599,2025-05-15T15:55:53.766913,33.33
4,2025-05-15T15:55:58.769162,2025-05-15T15:56:34.367499,35.6
5,2025-05-15T15:56:39.367688,2025-05-15T15:57:12.417838,33.05
6,2025-05-15T15:57:17.418041,2025-05-15T15:57:50.672467,33.25
7,2025-05-15T15:57:55.673655,2025-05-15T15:58:28.499425,32.83
8,2025-05-15T15:58:33.502269,2025-05-15T15:59:07.376317,33.87
9,2025-05-15T15:59:12.378273,2025-05-15T15:59:45.218262,32.84
10,2025-05-15T15:59:50.222243,2025-05-15T16:00:16.853175,26.63
11,2025-05-15T16:00:21.854815,2025-05-15T16:00:56.205052,34.35
12,2025-05-15T16:01:01.205799,2025-05-15T16:01:28.724296,27.52
13,2025-05-15T16:01:33.727473,2025-05-15T16:02:04.843008,31.12
14,2025-05-15T16:02:09.846258,2025-05-15T16:02:42.140792,32.29
15,2025-05-15T16:02:47.141372,2025-05-15T16:03:16.340249,29.2
16,2025-05-15T16:03:21.340710,2025-05-15T16:03:56.433821,35.09
17,2025-05-15T16:04:01.438127,2025-05-15T16:04:40.545638,39.11
18,2025-05-15T16:04:45.550299,2025-05-15T16:05:20.847941,35.3
19,2025-05-15T16:05:25.848121,2025-05-15T16:05:57.165578,31.32
20,2025-05-15T16:06:02.170254,2025-05-15T16:06:25.561215,23.39
