iteration,start_time,end_time,duration
1,2025-04-29T15:51:03.554319,2025-04-29T15:51:09.443738,5.89
2,2025-04-29T15:51:12.443988,2025-04-29T15:51:19.162996,6.72
3,2025-04-29T15:51:22.163337,2025-04-29T15:51:28.024783,5.86
4,2025-04-29T15:51:31.026342,2025-04-29T15:51:38.974435,7.95
5,2025-04-29T15:51:41.977537,2025-04-29T15:51:49.990926,8.01
6,2025-04-29T15:51:52.992387,2025-04-29T15:51:56.435019,3.44
7,2025-04-29T15:51:59.435713,2025-04-29T15:52:03.455447,4.02
8,2025-04-29T15:52:06.458242,2025-04-29T15:52:09.682436,3.22
9,2025-04-29T15:52:12.684444,2025-04-29T15:52:15.841662,3.16
10,2025-04-29T15:52:18.842577,2025-04-29T15:52:22.101300,3.26
11,2025-04-29T15:52:25.102260,2025-04-29T15:52:31.989357,6.89
12,2025-04-29T15:52:34.989685,2025-04-29T15:52:40.963873,5.97
13,2025-04-29T15:52:43.964717,2025-04-29T15:52:50.380032,6.42
14,2025-04-29T15:52:53.382398,2025-04-29T15:52:59.908992,6.53
15,2025-04-29T15:53:02.911938,2025-04-29T15:53:08.397531,5.49
16,2025-04-29T15:53:11.398244,2025-04-29T15:53:18.243043,6.84
17,2025-04-29T15:53:21.246266,2025-04-29T15:53:25.363012,4.12
18,2025-04-29T15:53:28.366224,2025-04-29T15:53:30.901737,2.54
19,2025-04-29T15:53:33.902249,2025-04-29T15:53:40.295085,6.39
20,2025-04-29T15:53:43.298216,2025-04-29T15:53:46.181206,2.88
