iteration,start_time,end_time,duration
1,2025-05-02T10:35:26.995751,2025-05-02T10:36:19.192853,52.2
2,2025-05-02T10:36:24.194323,2025-05-02T10:37:12.471146,48.28
3,2025-05-02T10:37:17.472365,2025-05-02T10:38:14.187757,56.72
4,2025-05-02T10:38:19.192088,2025-05-02T10:39:15.713695,56.52
5,2025-05-02T10:39:20.718268,2025-05-02T10:40:15.689137,54.97
6,2025-05-02T10:40:20.694263,2025-05-02T10:41:16.149118,55.45
7,2025-05-02T10:41:21.154294,2025-05-02T10:42:17.929940,56.78
8,2025-05-02T10:42:22.934259,2025-05-02T10:43:22.911227,59.98
9,2025-05-02T10:43:27.914269,2025-05-02T10:44:25.656037,57.74
10,2025-05-02T10:44:30.661073,2025-05-02T10:45:20.053306,49.39
11,2025-05-02T10:45:25.058459,2025-05-02T10:46:18.410660,53.35
12,2025-05-02T10:46:23.410964,2025-05-02T10:47:16.452405,53.04
13,2025-05-02T10:47:21.454258,2025-05-02T10:48:12.703087,51.25
14,2025-05-02T10:48:17.703400,2025-05-02T10:49:17.229652,59.53
15,2025-05-02T10:49:22.234234,2025-05-02T10:50:13.243253,51.01
16,2025-05-02T10:50:18.246258,2025-05-02T10:51:13.790478,55.54
17,2025-05-02T10:51:18.794245,2025-05-02T10:52:15.965138,57.17
18,2025-05-02T10:52:20.970249,2025-05-02T10:53:15.705732,54.74
19,2025-05-02T10:53:20.707581,2025-05-02T10:54:15.031676,54.32
20,2025-05-02T10:54:20.034239,2025-05-02T10:55:11.868959,51.83
