start_time,end_time,transfer,bandwidth
0.0,1.0,501 KBytes,4.10 Mbits/sec
1.0,2.0,351 KBytes,2.87 Mbits/sec
2.0,3.0,411 KBytes,3.37 Mbits/sec
3.0,4.0,351 KBytes,2.87 Mbits/sec
4.0,5.0,328 KBytes,2.69 Mbits/sec
5.0,6.0,277 KBytes,2.27 Mbits/sec
6.0,7.0,331 KBytes,2.71 Mbits/sec
7.0,8.0,335 KBytes,2.74 Mbits/sec
8.0,9.0,359 KBytes,2.94 Mbits/sec
9.0,10.0,255 KBytes,2.09 Mbits/sec
10.0,11.0,257 KBytes,2.11 Mbits/sec
11.0,12.0,332 KBytes,2.72 Mbits/sec
12.0,13.0,259 KBytes,2.12 Mbits/sec
13.0,14.0,397 KBytes,3.26 Mbits/sec
14.0,15.0,397 KBytes,3.26 Mbits/sec
15.0,16.0,255 KBytes,2.09 Mbits/sec
16.0,17.0,260 KBytes,2.13 Mbits/sec
17.0,18.0,318 KBytes,2.61 Mbits/sec
18.0,19.0,263 KBytes,2.16 Mbits/sec
19.0,20.0,341 KBytes,2.79 Mbits/sec
20.0,21.0,535 KBytes,4.38 Mbits/sec
21.0,22.0,382 KBytes,3.13 Mbits/sec
22.0,23.0,518 KBytes,4.24 Mbits/sec
23.0,24.0,509 KBytes,4.17 Mbits/sec
24.0,25.0,445 KBytes,3.65 Mbits/sec
25.0,26.0,318 KBytes,2.61 Mbits/sec
26.0,27.0,255 KBytes,2.08 Mbits/sec
27.0,28.0,191 KBytes,1.56 Mbits/sec
28.0,29.0,255 KBytes,2.09 Mbits/sec
29.0,30.0,382 KBytes,3.13 Mbits/sec
30.0,31.0,445 KBytes,3.65 Mbits/sec
31.0,32.0,318 KBytes,2.61 Mbits/sec
32.0,33.0,255 KBytes,2.08 Mbits/sec
33.0,34.0,191 KBytes,1.56 Mbits/sec
34.0,35.0,127 KBytes,1.04 Mbits/sec
35.0,36.0,191 KBytes,1.56 Mbits/sec
36.0,37.0,255 KBytes,2.08 Mbits/sec
37.0,38.0,318 KBytes,2.61 Mbits/sec
38.0,39.0,382 KBytes,3.13 Mbits/sec
39.0,40.0,382 KBytes,3.13 Mbits/sec
40.0,41.0,509 KBytes,4.17 Mbits/sec
41.0,42.0,255 KBytes,2.09 Mbits/sec
42.0,43.0,318 KBytes,2.61 Mbits/sec
43.0,44.0,318 KBytes,2.61 Mbits/sec
44.0,45.0,318 KBytes,2.61 Mbits/sec
45.0,46.0,382 KBytes,3.13 Mbits/sec
46.0,47.0,255 KBytes,2.09 Mbits/sec
47.0,48.0,191 KBytes,1.56 Mbits/sec
48.0,49.0,255 KBytes,2.09 Mbits/sec
49.0,50.0,191 KBytes,1.56 Mbits/sec
50.0,51.0,318 KBytes,2.61 Mbits/sec
51.0,52.0,255 KBytes,2.08 Mbits/sec
52.0,53.0,382 KBytes,3.13 Mbits/sec
53.0,54.0,255 KBytes,2.08 Mbits/sec
54.0,55.0,318 KBytes,2.61 Mbits/sec
55.0,56.0,255 KBytes,2.09 Mbits/sec
56.0,57.0,382 KBytes,3.13 Mbits/sec
57.0,58.0,382 KBytes,3.13 Mbits/sec
58.0,59.0,509 KBytes,4.17 Mbits/sec
59.0,60.0,382 KBytes,3.13 Mbits/sec
60.0,61.0,255 KBytes,2.08 Mbits/sec
61.0,62.0,255 KBytes,2.08 Mbits/sec
62.0,62.85,318 KBytes,3.07 Mbits/sec
0.0,62.85,20.0 MBytes,2.67 Mbits/sec
0.0,62.88,19.9 MBytes,2.65 Mbits/sec
