iteration,start_time,end_time,duration
1,2025-05-01T15:51:47.941144,2025-05-01T15:52:37.924436,49.98
2,2025-05-01T15:52:42.926262,2025-05-01T15:53:35.745274,52.82
3,2025-05-01T15:53:40.750255,2025-05-01T15:54:33.418715,52.67
4,2025-05-01T15:54:38.422249,2025-05-01T15:55:34.140900,55.72
5,2025-05-01T15:55:39.142620,2025-05-01T15:56:35.185360,56.04
6,2025-05-01T15:56:40.190266,2025-05-01T15:57:33.300158,53.11
7,2025-05-01T15:57:38.302245,2025-05-01T15:58:32.798602,54.5
8,2025-05-01T15:58:37.802602,2025-05-01T15:59:41.211217,63.41
9,2025-05-01T15:59:46.211776,2025-05-01T16:00:37.521260,51.31
10,2025-05-01T16:00:42.521582,2025-05-01T16:01:42.425466,59.9
11,2025-05-01T16:01:47.425679,2025-05-01T16:02:47.250986,59.83
12,2025-05-01T16:02:52.255876,2025-05-01T16:03:44.330947,52.08
13,2025-05-01T16:03:49.335215,2025-05-01T16:04:41.759410,52.42
14,2025-05-01T16:04:46.762678,2025-05-01T16:05:37.785541,51.02
15,2025-05-01T16:05:42.789523,2025-05-01T16:06:37.605439,54.82
16,2025-05-01T16:06:42.610277,2025-05-01T16:07:40.072673,57.46
17,2025-05-01T16:07:45.072920,2025-05-01T16:08:39.438131,54.37
18,2025-05-01T16:08:44.443306,2025-05-01T16:09:36.689937,52.25
19,2025-05-01T16:09:41.694274,2025-05-01T16:10:33.765604,52.07
20,2025-05-01T16:10:38.770270,2025-05-01T16:11:31.098012,52.33
