iteration,start_time,end_time,duration
1,2025-05-01T12:35:35.911546,2025-05-01T12:35:49.976474,14.06
2,2025-05-01T12:35:52.976747,2025-05-01T12:36:08.551067,15.57
3,2025-05-01T12:36:11.551268,2025-05-01T12:36:25.908927,14.36
4,2025-05-01T12:36:28.909872,2025-05-01T12:36:42.184961,13.28
5,2025-05-01T12:36:45.186377,2025-05-01T12:37:05.557985,20.37
6,2025-05-01T12:37:08.558293,2025-05-01T12:37:24.030490,15.47
7,2025-05-01T12:37:27.030676,2025-05-01T12:37:45.808058,18.78
8,2025-05-01T12:37:48.810349,2025-05-01T12:38:05.903161,17.09
9,2025-05-01T12:38:08.906180,2025-05-01T12:38:25.571363,16.67
10,2025-05-01T12:38:28.571801,2025-05-01T12:38:46.890009,18.32
11,2025-05-01T12:38:49.890742,2025-05-01T12:39:07.686687,17.8
12,2025-05-01T12:39:10.690239,2025-05-01T12:39:30.044528,19.35
13,2025-05-01T12:39:33.046250,2025-05-01T12:39:50.393418,17.35
14,2025-05-01T12:39:53.393702,2025-05-01T12:40:11.950315,18.56
15,2025-05-01T12:40:14.950616,2025-05-01T12:40:33.171934,18.22
16,2025-05-01T12:40:36.174251,2025-05-01T12:40:53.411631,17.24
17,2025-05-01T12:40:56.414268,2025-05-01T12:41:11.922525,15.51
18,2025-05-01T12:41:14.922753,2025-05-01T12:41:28.956536,14.03
19,2025-05-01T12:41:31.957403,2025-05-01T12:41:48.064818,16.11
20,2025-05-01T12:41:51.066289,2025-05-01T12:42:05.436585,14.37
