iteration,start_time,end_time,duration
1,2025-05-01T15:51:47.190506,2025-05-01T15:52:41.842278,54.65
2,2025-05-01T15:52:46.846270,2025-05-01T15:53:40.920559,54.07
3,2025-05-01T15:53:45.922265,2025-05-01T15:54:43.483362,57.56
4,2025-05-01T15:54:48.488100,2025-05-01T15:55:41.962443,53.47
5,2025-05-01T15:55:46.964234,2025-05-01T15:56:40.476948,53.51
6,2025-05-01T15:56:45.478252,2025-05-01T15:57:36.979344,51.5
7,2025-05-01T15:57:41.981939,2025-05-01T15:58:38.724006,56.74
8,2025-05-01T15:58:43.726297,2025-05-01T15:59:47.628874,63.9
9,2025-05-01T15:59:52.630353,2025-05-01T16:00:49.734462,57.1
10,2025-05-01T16:00:54.739618,2025-05-01T16:01:52.734986,58.0
11,2025-05-01T16:01:57.738284,2025-05-01T16:02:53.428586,55.69
12,2025-05-01T16:02:58.429558,2025-05-01T16:03:54.399083,55.97
13,2025-05-01T16:03:59.404129,2025-05-01T16:04:52.008182,52.6
14,2025-05-01T16:04:57.011516,2025-05-01T16:05:48.660521,51.65
15,2025-05-01T16:05:53.661312,2025-05-01T16:06:43.914197,50.25
16,2025-05-01T16:06:48.915335,2025-05-01T16:07:46.628315,57.71
17,2025-05-01T16:07:51.633544,2025-05-01T16:08:47.169258,55.54
18,2025-05-01T16:08:52.174269,2025-05-01T16:09:49.288975,57.11
19,2025-05-01T16:09:54.290286,2025-05-01T16:10:47.587348,53.3
20,2025-05-01T16:10:52.592371,2025-05-01T16:11:41.709632,49.12
