iteration,start_time,end_time,duration
1,2025-05-02T11:27:29.222307,2025-05-02T11:28:04.830414,35.61
2,2025-05-02T11:28:09.834251,2025-05-02T11:28:41.625479,31.79
3,2025-05-02T11:28:46.630499,2025-05-02T11:29:20.081629,33.45
4,2025-05-02T11:29:25.086437,2025-05-02T11:29:59.962410,34.88
5,2025-05-02T11:30:04.966276,2025-05-02T11:30:39.316551,34.35
6,2025-05-02T11:30:44.318195,2025-05-02T11:31:17.890794,33.57
7,2025-05-02T11:31:22.894299,2025-05-02T11:31:55.890038,33.0
8,2025-05-02T11:32:00.894309,2025-05-02T11:32:34.374935,33.48
9,2025-05-02T11:32:39.375246,2025-05-02T11:33:10.464204,31.09
10,2025-05-02T11:33:15.468325,2025-05-02T11:33:51.681223,36.21
11,2025-05-02T11:33:56.686249,2025-05-02T11:34:32.767319,36.08
12,2025-05-02T11:34:37.770363,2025-05-02T11:35:17.503519,39.73
13,2025-05-02T11:35:22.506289,2025-05-02T11:35:57.275604,34.77
14,2025-05-02T11:36:02.278241,2025-05-02T11:36:32.063385,29.79
15,2025-05-02T11:36:37.066445,2025-05-02T11:37:12.668565,35.6
16,2025-05-02T11:37:17.670332,2025-05-02T11:37:49.400603,31.73
17,2025-05-02T11:37:54.404849,2025-05-02T11:38:27.876726,33.47
18,2025-05-02T11:38:32.882679,2025-05-02T11:39:05.612270,32.73
19,2025-05-02T11:39:10.615195,2025-05-02T11:39:44.470910,33.86
20,2025-05-02T11:39:49.474272,2025-05-02T11:40:23.745880,34.27
