iteration,start_time,end_time,duration
1,2025-05-01T13:12:54.082671,2025-05-01T13:13:23.555418,29.47
2,2025-05-01T13:13:26.558225,2025-05-01T13:13:57.229557,30.67
3,2025-05-01T13:14:00.230260,2025-05-01T13:14:27.673421,27.44
4,2025-05-01T13:14:30.674031,2025-05-01T13:14:59.405284,28.73
5,2025-05-01T13:15:02.408170,2025-05-01T13:15:27.775905,25.37
6,2025-05-01T13:15:30.776399,2025-05-01T13:15:56.518321,25.74
7,2025-05-01T13:15:59.520314,2025-05-01T13:16:25.689398,26.17
8,2025-05-01T13:16:28.690270,2025-05-01T13:16:56.245580,27.56
9,2025-05-01T13:16:59.248461,2025-05-01T13:17:26.977234,27.73
10,2025-05-01T13:17:29.978241,2025-05-01T13:17:57.802484,27.82
11,2025-05-01T13:18:00.802724,2025-05-01T13:18:25.646570,24.84
12,2025-05-01T13:18:28.648181,2025-05-01T13:18:55.552113,26.9
13,2025-05-01T13:18:58.552821,2025-05-01T13:19:23.904514,25.35
14,2025-05-01T13:19:26.906251,2025-05-01T13:19:57.609924,30.7
15,2025-05-01T13:20:00.610395,2025-05-01T13:20:26.496777,25.89
16,2025-05-01T13:20:29.498255,2025-05-01T13:20:58.633735,29.14
17,2025-05-01T13:21:01.634325,2025-05-01T13:21:30.676334,29.04
18,2025-05-01T13:21:33.678270,2025-05-01T13:22:00.802573,27.12
19,2025-05-01T13:22:03.805528,2025-05-01T13:22:27.742623,23.94
20,2025-05-01T13:22:30.743514,2025-05-01T13:22:57.583303,26.84
