iteration,start_time,end_time,duration
1,2025-05-02T10:35:26.243886,2025-05-02T10:36:15.665884,49.42
2,2025-05-02T10:36:20.670701,2025-05-02T10:36:53.080830,32.41
3,2025-05-02T10:36:58.082295,2025-05-02T10:37:52.677451,54.6
4,2025-05-02T10:37:57.682503,2025-05-02T10:38:15.678620,18.0
5,2025-05-02T10:38:20.683846,2025-05-02T10:39:13.149556,52.47
6,2025-05-02T10:39:18.151860,2025-05-02T10:40:12.542819,54.39
7,2025-05-02T10:40:17.546337,2025-05-02T10:41:12.547013,55.0
8,2025-05-02T10:41:17.550275,2025-05-02T10:42:17.120773,59.57
9,2025-05-02T10:42:22.126257,2025-05-02T10:43:20.838561,58.71
10,2025-05-02T10:43:25.842287,2025-05-02T10:44:22.847907,57.01
11,2025-05-02T10:44:27.850301,2025-05-02T10:45:22.295423,54.45
12,2025-05-02T10:45:27.296735,2025-05-02T10:46:19.678118,52.38
13,2025-05-02T10:46:24.682286,2025-05-02T10:47:21.296907,56.61
14,2025-05-02T10:47:26.298270,2025-05-02T10:48:19.637194,53.34
15,2025-05-02T10:48:24.642315,2025-05-02T10:49:18.509887,53.87
16,2025-05-02T10:49:23.510729,2025-05-02T10:50:15.354413,51.84
17,2025-05-02T10:50:20.355070,2025-05-02T10:51:15.442906,55.09
18,2025-05-02T10:51:20.446252,2025-05-02T10:52:19.548886,59.1
19,2025-05-02T10:52:24.552903,2025-05-02T10:53:22.870359,58.32
20,2025-05-02T10:53:27.870652,2025-05-02T10:54:17.074992,49.2
