iteration,start_time,end_time,duration
1,2025-05-15T17:41:57.890260,2025-05-15T17:42:28.860652,30.97
2,2025-05-15T17:42:31.863878,2025-05-15T17:43:01.721269,29.86
3,2025-05-15T17:43:04.722264,2025-05-15T17:43:30.675347,25.95
4,2025-05-15T17:43:33.675984,2025-05-15T17:44:02.920394,29.24
5,2025-05-15T17:44:05.922330,2025-05-15T17:44:33.731302,27.81
6,2025-05-15T17:44:36.734253,2025-05-15T17:45:03.664701,26.93
7,2025-05-15T17:45:06.664974,2025-05-15T17:45:35.766756,29.1
8,2025-05-15T17:45:38.767005,2025-05-15T17:46:05.013624,26.25
9,2025-05-15T17:46:08.016303,2025-05-15T17:46:35.790107,27.77
10,2025-05-15T17:46:38.790430,2025-05-15T17:47:06.875487,28.09
11,2025-05-15T17:47:09.876667,2025-05-15T17:47:36.031856,26.16
12,2025-05-15T17:47:39.034303,2025-05-15T17:48:10.961224,31.93
13,2025-05-15T17:48:13.962238,2025-05-15T17:48:34.662993,20.7
14,2025-05-15T17:48:37.666242,2025-05-15T17:49:05.500220,27.83
15,2025-05-15T17:49:08.502272,2025-05-15T17:49:35.194808,26.69
16,2025-05-15T17:49:38.194982,2025-05-15T17:50:03.840672,25.65
17,2025-05-15T17:50:06.842328,2025-05-15T17:50:33.851279,27.01
18,2025-05-15T17:50:36.854278,2025-05-15T17:51:03.077258,26.22
19,2025-05-15T17:51:06.078300,2025-05-15T17:51:33.576816,27.5
20,2025-05-15T17:51:36.578945,2025-05-15T17:52:03.669598,27.09
