iteration,start_time,end_time,duration
1,2025-05-01T12:35:36.236825,2025-05-01T12:35:50.186912,13.95
2,2025-05-01T12:35:53.190302,2025-05-01T12:36:07.810814,14.62
3,2025-05-01T12:36:10.813889,2025-05-01T12:36:28.093745,17.28
4,2025-05-01T12:36:31.094249,2025-05-01T12:36:44.191858,13.1
5,2025-05-01T12:36:47.194706,2025-05-01T12:37:06.235855,19.04
6,2025-05-01T12:37:09.238287,2025-05-01T12:37:26.803562,17.57
7,2025-05-01T12:37:29.806534,2025-05-01T12:37:48.843476,19.04
8,2025-05-01T12:37:51.846286,2025-05-01T12:38:08.093373,16.25
9,2025-05-01T12:38:11.096490,2025-05-01T12:38:26.080908,14.98
10,2025-05-01T12:38:29.081221,2025-05-01T12:38:46.504233,17.42
11,2025-05-01T12:38:49.506270,2025-05-01T12:39:07.963170,18.46
12,2025-05-01T12:39:10.966276,2025-05-01T12:39:29.197599,18.23
13,2025-05-01T12:39:32.197780,2025-05-01T12:39:48.730829,16.53
14,2025-05-01T12:39:51.731042,2025-05-01T12:40:07.545134,15.81
15,2025-05-01T12:40:10.546250,2025-05-01T12:40:27.670889,17.12
16,2025-05-01T12:40:30.671078,2025-05-01T12:40:48.548312,17.88
17,2025-05-01T12:40:51.550314,2025-05-01T12:41:09.436913,17.89
18,2025-05-01T12:41:12.438285,2025-05-01T12:41:30.152855,17.71
19,2025-05-01T12:41:33.154318,2025-05-01T12:41:50.795608,17.64
20,2025-05-01T12:41:53.797506,2025-05-01T12:42:09.579148,15.78
