iteration,start_time,end_time,duration
1,2025-04-29T15:33:17.425542,2025-04-29T15:33:21.282140,3.86
2,2025-04-29T15:33:24.285321,2025-04-29T15:33:28.692462,4.41
3,2025-04-29T15:33:31.694286,2025-04-29T15:33:37.739220,6.04
4,2025-04-29T15:33:40.742253,2025-04-29T15:33:42.044424,1.3
5,2025-04-29T15:33:45.044954,2025-04-29T15:33:51.197620,6.15
6,2025-04-29T15:33:54.198244,2025-04-29T15:33:56.246400,2.05
7,2025-04-29T15:33:59.246587,2025-04-29T15:34:00.746860,1.5
8,2025-04-29T15:34:03.746999,2025-04-29T15:34:06.774911,3.03
9,2025-04-29T15:34:09.778109,2025-04-29T15:34:12.818709,3.04
10,2025-04-29T15:34:15.818901,2025-04-29T15:34:21.040738,5.22
11,2025-04-29T15:34:24.042258,2025-04-29T15:34:30.547061,6.5
12,2025-04-29T15:34:33.549746,2025-04-29T15:34:36.390698,2.84
13,2025-04-29T15:34:39.394031,2025-04-29T15:34:47.169813,7.78
14,2025-04-29T15:34:50.170249,2025-04-29T15:34:51.801684,1.63
15,2025-04-29T15:34:54.802270,2025-04-29T15:35:00.968093,6.17
16,2025-04-29T15:35:03.971331,2025-04-29T15:35:09.003527,5.03
17,2025-04-29T15:35:12.007051,2025-04-29T15:35:21.619900,9.61
18,2025-04-29T15:35:24.622244,2025-04-29T15:35:31.136008,6.51
19,2025-04-29T15:35:34.138253,2025-04-29T15:35:44.466844,10.33
20,2025-04-29T15:35:47.470086,2025-04-29T15:35:51.993647,4.52
