iteration,start_time,end_time,duration
1,2025-05-15T15:54:06.314876,2025-05-15T15:54:39.337131,33.02
2,2025-05-15T15:54:44.342257,2025-05-15T15:55:21.377189,37.03
3,2025-05-15T15:55:26.382268,2025-05-15T15:56:02.908379,36.53
4,2025-05-15T15:56:07.910274,2025-05-15T15:56:36.972168,29.06
5,2025-05-15T15:56:41.974270,2025-05-15T15:57:16.131613,34.16
6,2025-05-15T15:57:21.134242,2025-05-15T15:57:53.710097,32.58
7,2025-05-15T15:57:58.714309,2025-05-15T15:58:30.818840,32.1
8,2025-05-15T15:58:35.820222,2025-05-15T15:59:05.395646,29.58
9,2025-05-15T15:59:10.398271,2025-05-15T15:59:44.941014,34.54
10,2025-05-15T15:59:49.942314,2025-05-15T16:00:26.303871,36.36
11,2025-05-15T16:00:31.306272,2025-05-15T16:01:05.932980,34.63
12,2025-05-15T16:01:10.933368,2025-05-15T16:01:40.073482,29.14
13,2025-05-15T16:01:45.078270,2025-05-15T16:02:17.259987,32.18
14,2025-05-15T16:02:22.262284,2025-05-15T16:02:58.269614,36.01
15,2025-05-15T16:03:03.272083,2025-05-15T16:03:34.826774,31.55
16,2025-05-15T16:03:39.831646,2025-05-15T16:04:11.442338,31.61
17,2025-05-15T16:04:16.446399,2025-05-15T16:04:43.337044,26.89
18,2025-05-15T16:04:48.338423,2025-05-15T16:05:22.104136,33.77
19,2025-05-15T16:05:27.106319,2025-05-15T16:05:57.067206,29.96
20,2025-05-15T16:06:02.070271,2025-05-15T16:06:30.376644,28.31
