iteration,start_time,end_time,duration
1,2025-05-15T15:28:10.812018,2025-05-15T15:28:28.197829,17.39
2,2025-05-15T15:28:31.199633,2025-05-15T15:28:47.870672,16.67
3,2025-05-15T15:28:50.871532,2025-05-15T15:29:08.903965,18.03
4,2025-05-15T15:29:11.907185,2025-05-15T15:29:28.775645,16.87
5,2025-05-15T15:29:31.778668,2025-05-15T15:29:48.259350,16.48
6,2025-05-15T15:29:51.262246,2025-05-15T15:30:07.476763,16.21
7,2025-05-15T15:30:10.478260,2025-05-15T15:30:27.525615,17.05
8,2025-05-15T15:30:30.526262,2025-05-15T15:30:48.544600,18.02
9,2025-05-15T15:30:51.546270,2025-05-15T15:31:08.384306,16.84
10,2025-05-15T15:31:11.386498,2025-05-15T15:31:27.709961,16.32
11,2025-05-15T15:31:30.710284,2025-05-15T15:31:49.647238,18.94
12,2025-05-15T15:31:52.650241,2025-05-15T15:32:10.722493,18.07
13,2025-05-15T15:32:13.722922,2025-05-15T15:32:27.747463,14.02
14,2025-05-15T15:32:30.750029,2025-05-15T15:32:47.273625,16.52
15,2025-05-15T15:32:50.274287,2025-05-15T15:33:05.849636,15.58
16,2025-05-15T15:33:08.853062,2025-05-15T15:33:25.414303,16.56
17,2025-05-15T15:33:28.417731,2025-05-15T15:33:46.927062,18.51
18,2025-05-15T15:33:49.927890,2025-05-15T15:34:06.004701,16.08
19,2025-05-15T15:34:09.006276,2025-05-15T15:34:26.064892,17.06
20,2025-05-15T15:34:29.065111,2025-05-15T15:34:42.332931,13.27
