iteration,start_time,end_time,duration
1,2025-05-15T16:45:37.366682,2025-05-15T16:46:30.787597,53.42
2,2025-05-15T16:46:35.792531,2025-05-15T16:47:24.255615,48.46
3,2025-05-15T16:47:29.258436,2025-05-15T16:48:20.060960,50.8
4,2025-05-15T16:48:25.062286,2025-05-15T16:49:10.417866,45.36
5,2025-05-15T16:49:15.422267,2025-05-15T16:50:13.813859,58.39
6,2025-05-15T16:50:18.818404,2025-05-15T16:51:21.472974,62.65
7,2025-05-15T16:51:26.474247,2025-05-15T16:52:18.204305,51.73
8,2025-05-15T16:52:23.206261,2025-05-15T16:53:17.338823,54.13
9,2025-05-15T16:53:22.342249,2025-05-15T16:54:27.850770,65.51
10,2025-05-15T16:54:32.855071,2025-05-15T16:55:31.457265,58.6
11,2025-05-15T16:55:36.462281,2025-05-15T16:56:32.711095,56.25
12,2025-05-15T16:56:37.711448,2025-05-15T16:57:39.863410,62.15
13,2025-05-15T16:57:44.868421,2025-05-15T16:58:42.079646,57.21
14,2025-05-15T16:58:47.079814,2025-05-15T16:59:44.175097,57.1
15,2025-05-15T16:59:49.175408,2025-05-15T17:00:46.201343,57.03
16,2025-05-15T17:00:51.206326,2025-05-15T17:01:44.282218,53.08
17,2025-05-15T17:01:49.286310,2025-05-15T17:02:46.931468,57.65
18,2025-05-15T17:02:51.934250,2025-05-15T17:03:48.641205,56.71
19,2025-05-15T17:03:53.646246,2025-05-15T17:04:48.123624,54.48
20,2025-05-15T17:04:53.126274,2025-05-15T17:05:45.562879,52.44
