start_time,end_time,transfer,bandwidth
0.0,1.0,1.49 MBytes,12.5 Mbits/sec
1.0,2.0,1.37 MBytes,11.5 Mbits/sec
2.0,3.0,891 KBytes,7.30 Mbits/sec
3.0,4.0,764 KBytes,6.26 Mbits/sec
4.0,5.0,636 KBytes,5.21 Mbits/sec
5.0,6.0,1018 KBytes,8.34 Mbits/sec
6.0,7.0,636 KBytes,5.21 Mbits/sec
7.0,8.0,891 KBytes,7.30 Mbits/sec
8.0,9.0,891 KBytes,7.30 Mbits/sec
9.0,10.0,509 KBytes,4.17 Mbits/sec
10.0,11.0,891 KBytes,7.30 Mbits/sec
11.0,11.2,255 KBytes,10.5 Mbits/sec
0.0,11.2,10.1 MBytes,7.54 Mbits/sec
0.0,11.23,9.77 MBytes,7.30 Mbits/sec
