iteration,start_time,end_time,duration
1,2025-05-15T15:39:54.759618,2025-05-15T15:40:13.316410,18.56
2,2025-05-15T15:40:16.318295,2025-05-15T15:40:33.664511,17.35
3,2025-05-15T15:40:36.666256,2025-05-15T15:40:52.665448,16.0
4,2025-05-15T15:40:55.665939,2025-05-15T15:41:13.160397,17.49
5,2025-05-15T15:41:16.162271,2025-05-15T15:41:32.635066,16.47
6,2025-05-15T15:41:35.636831,2025-05-15T15:41:53.227770,17.59
7,2025-05-15T15:41:56.229142,2025-05-15T15:42:10.145214,13.92
8,2025-05-15T15:42:13.146256,2025-05-15T15:42:31.461686,18.32
9,2025-05-15T15:42:34.464356,2025-05-15T15:42:49.378530,14.91
10,2025-05-15T15:42:52.381390,2025-05-15T15:43:09.738308,17.36
11,2025-05-15T15:43:12.738459,2025-05-15T15:43:29.811685,17.07
12,2025-05-15T15:43:32.814270,2025-05-15T15:43:47.796328,14.98
13,2025-05-15T15:43:50.798256,2025-05-15T15:44:08.249960,17.45
14,2025-05-15T15:44:11.250248,2025-05-15T15:44:29.181955,17.93
15,2025-05-15T15:44:32.184809,2025-05-15T15:44:48.394271,16.21
16,2025-05-15T15:44:51.394770,2025-05-15T15:45:06.396216,15.0
17,2025-05-15T15:45:09.396562,2025-05-15T15:45:23.661589,14.27
18,2025-05-15T15:45:26.661723,2025-05-15T15:45:43.320797,16.66
19,2025-05-15T15:45:46.322279,2025-05-15T15:46:02.987557,16.67
20,2025-05-15T15:46:05.990286,2025-05-15T15:46:21.842841,15.85
