start_time,end_time,transfer,bandwidth
0.0,1.0,911 KBytes,7.46 Mbits/sec
1.0,2.0,2.24 MBytes,18.8 Mbits/sec
2.0,3.0,1.30 MBytes,10.9 Mbits/sec
3.0,4.0,1.49 MBytes,12.5 Mbits/sec
4.0,5.0,1.43 MBytes,12.0 Mbits/sec
5.0,6.0,1.74 MBytes,14.6 Mbits/sec
6.0,7.0,1.74 MBytes,14.6 Mbits/sec
7.0,8.0,1.93 MBytes,16.2 Mbits/sec
8.0,9.0,2.17 MBytes,18.2 Mbits/sec
9.0,10.0,2.30 MBytes,19.3 Mbits/sec
10.0,11.0,2.61 MBytes,21.9 Mbits/sec
11.0,11.03,445 KBytes,141 Mbits/sec
0.0,11.03,20.3 MBytes,15.4 Mbits/sec
0.0,11.08,19.3 MBytes,14.6 Mbits/sec
