start_time,end_time,transfer,bandwidth
0.0,1.0,846 KBytes,6.93 Mbits/sec
1.0,2.0,2.17 MBytes,18.2 Mbits/sec
2.0,3.0,2.80 MBytes,23.5 Mbits/sec
3.0,4.0,3.67 MBytes,30.8 Mbits/sec
4.0,5.0,2.49 MBytes,20.9 Mbits/sec
5.0,6.0,1.86 MBytes,15.6 Mbits/sec
6.0,7.0,1.55 MBytes,13.0 Mbits/sec
7.0,8.0,1.30 MBytes,10.9 Mbits/sec
8.0,9.0,1.30 MBytes,10.9 Mbits/sec
9.0,10.0,1.55 MBytes,13.0 Mbits/sec
10.0,10.31,700 KBytes,18.6 Mbits/sec
0.0,10.31,20.2 MBytes,16.4 Mbits/sec
0.0,10.37,19.4 MBytes,15.7 Mbits/sec
