start_time,end_time,transfer,bandwidth
0.0,1.0,745 KBytes,6.10 Mbits/sec
1.0,2.0,1.00 MBytes,8.39 Mbits/sec
2.0,3.0,891 KBytes,7.30 Mbits/sec
3.0,4.0,891 KBytes,7.30 Mbits/sec
4.0,5.0,891 KBytes,7.30 Mbits/sec
5.0,6.0,764 KBytes,6.26 Mbits/sec
6.0,7.0,764 KBytes,6.26 Mbits/sec
7.0,8.0,891 KBytes,7.30 Mbits/sec
8.0,9.0,891 KBytes,7.29 Mbits/sec
9.0,10.0,891 KBytes,7.30 Mbits/sec
10.0,11.0,1.49 MBytes,12.5 Mbits/sec
11.0,11.02,127 KBytes,52.3 Mbits/sec
0.0,11.02,10.1 MBytes,7.65 Mbits/sec
0.0,11.04,9.78 MBytes,7.43 Mbits/sec
