start_time,end_time,transfer,bandwidth
0.0,1.0,1.22 MBytes,10.3 Mbits/sec
1.0,2.0,891 KBytes,7.30 Mbits/sec
2.0,3.0,764 KBytes,6.26 Mbits/sec
3.0,4.0,891 KBytes,7.30 Mbits/sec
4.0,5.0,891 KBytes,7.30 Mbits/sec
5.0,6.0,636 KBytes,5.21 Mbits/sec
6.0,7.0,891 KBytes,7.30 Mbits/sec
7.0,8.0,891 KBytes,7.30 Mbits/sec
8.0,9.0,891 KBytes,7.30 Mbits/sec
9.0,10.0,891 KBytes,7.30 Mbits/sec
10.0,11.0,1.12 MBytes,9.39 Mbits/sec
11.0,11.24,255 KBytes,8.70 Mbits/sec
0.0,11.24,10.0 MBytes,7.50 Mbits/sec
0.0,11.26,9.77 MBytes,7.28 Mbits/sec
