iteration,start_time,end_time,duration
1,2025-05-01T12:35:37.220362,2025-05-01T12:35:46.346142,9.13
2,2025-05-01T12:35:49.349349,2025-05-01T12:36:06.819095,17.47
3,2025-05-01T12:36:09.822266,2025-05-01T12:36:28.708294,18.89
4,2025-05-01T12:36:31.710268,2025-05-01T12:36:43.843443,12.13
5,2025-05-01T12:36:46.846295,2025-05-01T12:37:00.093601,13.25
6,2025-05-01T12:37:03.094798,2025-05-01T12:37:18.223207,15.13
7,2025-05-01T12:37:21.226275,2025-05-01T12:37:38.383646,17.16
8,2025-05-01T12:37:41.386299,2025-05-01T12:37:59.650544,18.26
9,2025-05-01T12:38:02.653989,2025-05-01T12:38:14.204146,11.55
10,2025-05-01T12:38:17.206358,2025-05-01T12:38:31.539454,14.33
11,2025-05-01T12:38:34.542252,2025-05-01T12:38:50.411842,15.87
12,2025-05-01T12:38:53.415040,2025-05-01T12:39:10.298306,16.88
13,2025-05-01T12:39:13.301264,2025-05-01T12:39:30.453673,17.15
14,2025-05-01T12:39:33.454042,2025-05-01T12:39:52.337849,18.88
15,2025-05-01T12:39:55.338253,2025-05-01T12:40:11.642885,16.3
16,2025-05-01T12:40:14.646133,2025-05-01T12:40:33.357316,18.71
17,2025-05-01T12:40:36.359367,2025-05-01T12:40:54.473874,18.11
18,2025-05-01T12:40:57.474260,2025-05-01T12:41:13.206402,15.73
19,2025-05-01T12:41:16.206606,2025-05-01T12:41:32.168467,15.96
20,2025-05-01T12:41:35.168760,2025-05-01T12:41:50.767233,15.6
